,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
111,111,Tales From The Borderlands: Episode 3 - Catch A Ride,"June 23, 2015",PlayStation 4,83,/game/playstation-4/tales-from-the-borderlands-episode-3---catch-a-ride,7.3,https://www.metacritic.com/game/playstation-4/tales-from-the-borderlands-episode-3---catch-a-ride,Telltale Games,"['Adventure', 'General']",80
112,112,Life is Strange: Episode 5 - Polarized,"October 20, 2015",PC,83,/game/pc/life-is-strange-episode-5---polarized,8.4,https://www.metacritic.com/game/pc/life-is-strange-episode-5---polarized,DONTNOD Entertainment,"['Action Adventure', 'General']",340
113,113,"Invisible, Inc.","May 12, 2015",PC,82,/game/pc/invisible-inc,7.9,https://www.metacritic.com/game/pc/invisible-inc,Klei Entertainment,"['Sci-Fi', 'Strategy', 'Turn-Based', 'General', 'Tactics']",173
114,114,Gears of War: Ultimate Edition,"August 25, 2015",Xbox One,82,/game/xbox-one/gears-of-war-ultimate-edition,7.6,https://www.metacritic.com/game/xbox-one/gears-of-war-ultimate-edition,"Splash Damage, The Coalition","['Action', 'Shooter', 'Third-Person', 'Arcade']",708
115,115,FIFA 16,"September 22, 2015",PlayStation 4,82,/game/playstation-4/fifa-16,4.4,https://www.metacritic.com/game/playstation-4/fifa-16,EA Sports,"['Sports', 'Team', 'Soccer', 'Sim']",1001
116,116,Nuclear Throne,"December 5, 2015",PlayStation 4,82,/game/playstation-4/nuclear-throne,6.3,https://www.metacritic.com/game/playstation-4/nuclear-throne,Vlambeer,"['General', 'Action', 'General', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",48
117,117,Stealth Inc 2: A Game of Clones,"April 3, 2015",Xbox One,82,/game/xbox-one/stealth-inc-2-a-game-of-clones,6.9,https://www.metacritic.com/game/xbox-one/stealth-inc-2-a-game-of-clones,Curve Digital,"['Action', 'Platformer', '2D']",10
118,118,Borderlands: The Handsome Collection,"March 24, 2015",PlayStation 4,82,/game/playstation-4/borderlands-the-handsome-collection,7.8,https://www.metacritic.com/game/playstation-4/borderlands-the-handsome-collection,"Gearbox Software, Iron Galaxy Studios","['Miscellaneous', 'Compilation']",550
119,119,Runbow,"August 27, 2015",Wii U,82,/game/wii-u/runbow,7.8,https://www.metacritic.com/game/wii-u/runbow,13AM Games,"['Action', 'General', 'Platformer', '2D']",65
120,120,Lovers in a Dangerous Spacetime,"September 9, 2015",Xbox One,82,/game/xbox-one/lovers-in-a-dangerous-spacetime,7.2,https://www.metacritic.com/game/xbox-one/lovers-in-a-dangerous-spacetime,Asteroid Base,"['Platformer', '2D', 'Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",34
121,121,N++,"July 28, 2015",PlayStation 4,82,/game/playstation-4/n++,6.6,https://www.metacritic.com/game/playstation-4/n++,Metanet Software Inc.,"['Platformer', '2D', 'Action', 'Platformer', '2D']",69
122,122,Hearthstone: Heroes of Warcraft - Blackrock Mountain,"April 2, 2015",PC,82,/game/pc/hearthstone-heroes-of-warcraft---blackrock-mountain,6.0,https://www.metacritic.com/game/pc/hearthstone-heroes-of-warcraft---blackrock-mountain,Blizzard Entertainment,"['Strategy', 'Turn-Based', 'Card Battle']",65
123,123,Etrian Odyssey 2 Untold: The Fafnir Knight,"August 4, 2015",3DS,82,/game/3ds/etrian-odyssey-2-untold-the-fafnir-knight,7.9,https://www.metacritic.com/game/3ds/etrian-odyssey-2-untold-the-fafnir-knight,Atlus,"['Role-Playing', 'Japanese-Style', 'Western-Style']",65
124,124,Hacknet,"August 12, 2015",PC,82,/game/pc/hacknet,7.6,https://www.metacritic.com/game/pc/hacknet,Orann,"['General', 'Miscellaneous', 'General']",61
125,125,The Talos Principle: Road To Gehenna,"July 23, 2015",PC,82,/game/pc/the-talos-principle-road-to-gehenna,7.8,https://www.metacritic.com/game/pc/the-talos-principle-road-to-gehenna,Croteam,"['Adventure', '3D', 'First-Person']",55
126,126,King's Quest Chapter 1: A Knight to Remember,"July 28, 2015",PC,82,/game/pc/kings-quest-chapter-1-a-knight-to-remember,7.3,https://www.metacritic.com/game/pc/kings-quest-chapter-1-a-knight-to-remember,The Odd Gentlemen,"['Adventure', 'General']",99
127,127,Galak-Z: The Dimensional,"August 4, 2015",PlayStation 4,82,/game/playstation-4/galak-z-the-dimensional,7.1,https://www.metacritic.com/game/playstation-4/galak-z-the-dimensional,17-Bit,"['General', 'Shooter', 'Scrolling', 'Scrolling', 'Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",137
128,128,Skullgirls: 2nd Encore,"July 7, 2015",PlayStation 4,82,/game/playstation-4/skullgirls-2nd-encore,7.3,https://www.metacritic.com/game/playstation-4/skullgirls-2nd-encore,Lab Zero Games,"['Action', 'Fighting', '2D']",50
129,129,Art Academy: Home Studio,"June 25, 2015",Wii U,82,/game/wii-u/art-academy-home-studio,7.9,https://www.metacritic.com/game/wii-u/art-academy-home-studio,Headstrong Games,"['Miscellaneous', 'Edutainment']",22
130,130,Technobabylon,"May 21, 2015",PC,82,/game/pc/technobabylon,7.8,https://www.metacritic.com/game/pc/technobabylon,Technocrat,"['Adventure', 'General', 'Point-and-Click']",69
131,131,Resident Evil HD Remaster,"January 20, 2015",Xbox One,82,/game/xbox-one/resident-evil-hd-remaster,8.4,https://www.metacritic.com/game/xbox-one/resident-evil-hd-remaster,Capcom,"['Horror', 'Action Adventure', 'Survival']",199
132,132,Resident Evil HD Remaster,"January 20, 2015",PC,82,/game/pc/resident-evil-hd-remaster,8.5,https://www.metacritic.com/game/pc/resident-evil-hd-remaster,Capcom,"['Action Adventure', 'Horror', 'Survival']",420
133,133,Year Walk,"September 17, 2015",Wii U,82,/game/wii-u/year-walk,7.6,https://www.metacritic.com/game/wii-u/year-walk,Simogo,"['Adventure', '3D', 'First-Person']",28
134,134,OlliOlli2: Welcome to Olliwood,"August 11, 2015",PC,82,/game/pc/olliolli2-welcome-to-olliwood,5.8,https://www.metacritic.com/game/pc/olliolli2-welcome-to-olliwood,roll7,"['Sports', 'Individual', 'Skate / Skateboard']",32
135,135,Shadowrun: Hong Kong,"August 20, 2015",PC,81,/game/pc/shadowrun-hong-kong,7.7,https://www.metacritic.com/game/pc/shadowrun-hong-kong,Harebrained Schemes LLC,"['Role-Playing', 'Western-Style']",242
136,136,Splatoon,"May 29, 2015",Wii U,81,/game/wii-u/splatoon,8.7,https://www.metacritic.com/game/wii-u/splatoon,Nintendo,"['Fantasy', 'Action', 'Shooter', 'Third-Person', 'Arcade']",1342
137,137,Football Manager 2016,"November 13, 2015",PC,81,/game/pc/football-manager-2016,7.0,https://www.metacritic.com/game/pc/football-manager-2016,Sega,"['Sports', 'Team', 'Soccer', 'Management']",125
138,138,Tearaway Unfolded,"September 8, 2015",PlayStation 4,81,/game/playstation-4/tearaway-unfolded,8.0,https://www.metacritic.com/game/playstation-4/tearaway-unfolded,Media Molecule,"['Action Adventure', 'Adventure', 'General', 'Fantasy']",290
139,139,Call of Duty: Black Ops III,"November 6, 2015",Xbox One,81,/game/xbox-one/call-of-duty-black-ops-iii,4.6,https://www.metacritic.com/game/xbox-one/call-of-duty-black-ops-iii,Treyarch,"['Action', 'Shooter', 'First-Person', 'Arcade']",746
140,140,Downwell,"October 15, 2015",PC,81,/game/pc/downwell,6.6,https://www.metacritic.com/game/pc/downwell,Moppin,"['Action', 'General']",120
141,141,Life is Strange: Episode 3 - Chaos Theory,"May 19, 2015",PlayStation 4,81,/game/playstation-4/life-is-strange-episode-3---chaos-theory,8.2,https://www.metacritic.com/game/playstation-4/life-is-strange-episode-3---chaos-theory,DONTNOD Entertainment,"['Action Adventure', 'General']",232
142,142,FAST Racing NEO,"December 10, 2015",Wii U,81,/game/wii-u/fast-racing-neo,8.6,https://www.metacritic.com/game/wii-u/fast-racing-neo,Shin'en,"['Driving', 'Racing', 'Arcade', 'Futuristic']",169
143,143,3D Fantasy Zone II W,"April 16, 2015",3DS,81,/game/3ds/3d-fantasy-zone-ii-w,7.0,https://www.metacritic.com/game/3ds/3d-fantasy-zone-ii-w,No Data,No Data,No Data
144,144,Guitar Hero Live,"October 20, 2015",Xbox One,81,/game/xbox-one/guitar-hero-live,5.0,https://www.metacritic.com/game/xbox-one/guitar-hero-live,FreeStyleGames,"['Action', 'Rhythm', 'Music']",76
145,145,Skylanders SuperChargers,"September 20, 2015",PlayStation 4,81,/game/playstation-4/skylanders-superchargers,3.6,https://www.metacritic.com/game/playstation-4/skylanders-superchargers,Vicarious Visions,"['Action', 'Platformer', '3D']",34
146,146,Life is Strange: Episode 5 - Polarized,"October 20, 2015",PlayStation 4,81,/game/playstation-4/life-is-strange-episode-5---polarized,8.3,https://www.metacritic.com/game/playstation-4/life-is-strange-episode-5---polarized,DONTNOD Entertainment,"['Action Adventure', 'General']",275
147,147,Helldivers,"March 3, 2015",PlayStation 4,81,/game/playstation-4/helldivers,8.0,https://www.metacritic.com/game/playstation-4/helldivers,Arrowhead Game Studios,"['Shooter', 'Sci-Fi', 'Sci-Fi', 'Action', 'Shooter', 'Third-Person', 'Arcade']",480
148,148,Tales From The Borderlands: Episode 3 - Catch A Ride,"June 23, 2015",PC,81,/game/pc/tales-from-the-borderlands-episode-3---catch-a-ride,8.4,https://www.metacritic.com/game/pc/tales-from-the-borderlands-episode-3---catch-a-ride,Telltale Games,"['Adventure', 'General']",135
149,149,Brothers: A Tale of Two Sons,"August 11, 2015",PlayStation 4,81,/game/playstation-4/brothers-a-tale-of-two-sons,8.0,https://www.metacritic.com/game/playstation-4/brothers-a-tale-of-two-sons,Starbreeze,"['Action Adventure', 'Linear']",178
150,150,Broken Age,"April 28, 2015",PlayStation 4,81,/game/playstation-4/broken-age,7.2,https://www.metacritic.com/game/playstation-4/broken-age,Double Fine Productions,"['Third-Person', '3D', 'Adventure', 'Point-and-Click']",199
151,151,Life is Strange: Episode 4 - Dark Room,"July 28, 2015",PlayStation 4,81,/game/playstation-4/life-is-strange-episode-4---dark-room,8.4,https://www.metacritic.com/game/playstation-4/life-is-strange-episode-4---dark-room,No Data,No Data,No Data
152,152,Joe Danger 2: The Movie,"January 13, 2015",PlayStation Vita,81,/game/playstation-vita/joe-danger-2-the-movie,6.6,https://www.metacritic.com/game/playstation-vita/joe-danger-2-the-movie,Four Door Lemon,"['Action', 'Racing', 'General', 'Arcade', 'Other']",14
153,153,Guild Wars 2: Heart of Thorns,"October 23, 2015",PC,81,/game/pc/guild-wars-2-heart-of-thorns,7.3,https://www.metacritic.com/game/pc/guild-wars-2-heart-of-thorns,ArenaNet,"['Role-Playing', 'Massively Multiplayer']",952
154,154,SUPERBEAT: XONiC,"November 10, 2015",PlayStation Vita,81,/game/playstation-vita/superbeat-xonic,7.3,https://www.metacritic.com/game/playstation-vita/superbeat-xonic,Nurijoy,"['Action', 'Rhythm', 'Music']",34
155,155,Project CARS,"May 12, 2015",Xbox One,81,/game/xbox-one/project-cars,5.8,https://www.metacritic.com/game/xbox-one/project-cars,Slightly Mad Studios,"['Driving', 'Racing', 'Simulation', 'General', 'Automobile']",154
156,156,Tales From The Borderlands: Episode 2 - Atlas Mugged,"March 17, 2015",PlayStation 4,81,/game/playstation-4/tales-from-the-borderlands-episode-2---atlas-mugged,7.4,https://www.metacritic.com/game/playstation-4/tales-from-the-borderlands-episode-2---atlas-mugged,Telltale Games,"['Adventure', 'General']",72
157,157,The Age of Decadence,"October 15, 2015",PC,81,/game/pc/the-age-of-decadence,8.0,https://www.metacritic.com/game/pc/the-age-of-decadence,Iron Tower Studio,"['PC-style RPG', 'Role-Playing', 'Western-Style']",227
158,158,Order of Battle: Pacific,"April 30, 2015",PC,81,/game/pc/order-of-battle-pacific,5.6,https://www.metacritic.com/game/pc/order-of-battle-pacific,The Artistocrats,"['Strategy', 'Turn-Based', '4X']",41
159,159,The Vanishing of Ethan Carter,"July 14, 2015",PlayStation 4,81,/game/playstation-4/the-vanishing-of-ethan-carter,7.4,https://www.metacritic.com/game/playstation-4/the-vanishing-of-ethan-carter,The Astronauts,"['Miscellaneous', 'General', 'Adventure', '3D', 'First-Person']",176
160,160,World of Warships,"September 17, 2015",PC,81,/game/pc/world-of-warships,6.3,https://www.metacritic.com/game/pc/world-of-warships,"Wargaming.net, Lesta Studio","['General', 'Action', 'Simulation', 'General', 'Marine', 'Combat']",343
161,161,Call of Duty: Black Ops III,"November 6, 2015",PlayStation 4,81,/game/playstation-4/call-of-duty-black-ops-iii,4.9,https://www.metacritic.com/game/playstation-4/call-of-duty-black-ops-iii,Treyarch,"['Action', 'Shooter', 'First-Person', 'Arcade']",2438
162,162,God of War III Remastered,"July 14, 2015",PlayStation 4,81,/game/playstation-4/god-of-war-iii-remastered,8.2,https://www.metacritic.com/game/playstation-4/god-of-war-iii-remastered,Wholesale Algorithms,"['Action Adventure', 'Linear']",1109
163,163,Affordable Space Adventures,"April 9, 2015",Wii U,81,/game/wii-u/affordable-space-adventures,8.1,https://www.metacritic.com/game/wii-u/affordable-space-adventures,KnapNok Games,"['Scrolling', 'Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",88
164,164,FIFA 16,"September 22, 2015",PC,81,/game/pc/fifa-16,4.5,https://www.metacritic.com/game/pc/fifa-16,EA Sports,"['Sports', 'Team', 'Soccer', 'Sim']",347
165,165,3D After Burner II,"January 15, 2015",3DS,81,/game/3ds/3d-after-burner-ii,7.8,https://www.metacritic.com/game/3ds/3d-after-burner-ii,M2,"['Action', 'Shooter', 'Scrolling', ""Shoot-'Em-Up"", 'Vertical']",22
166,166,The Book of Unwritten Tales 2,"February 20, 2015",PC,80,/game/pc/the-book-of-unwritten-tales-2,7.6,https://www.metacritic.com/game/pc/the-book-of-unwritten-tales-2,KING Art,"['Adventure', 'General', 'Point-and-Click']",85
167,167,Disgaea 5: Alliance of Vengeance,"October 6, 2015",PlayStation 4,80,/game/playstation-4/disgaea-5-alliance-of-vengeance,8.2,https://www.metacritic.com/game/playstation-4/disgaea-5-alliance-of-vengeance,Nippon Ichi Software,"['Fantasy', 'Strategy', 'Turn-Based', 'Tactics']",203
168,168,Lovers in a Dangerous Spacetime,"September 9, 2015",PC,80,/game/pc/lovers-in-a-dangerous-spacetime,7.6,https://www.metacritic.com/game/pc/lovers-in-a-dangerous-spacetime,Asteroid Base,"['Action', 'Platformer', 'Platformer', 'Shooter', '2D', '2D', ""Shoot-'Em-Up"", 'Horizontal']",30
169,169,LEGO Dimensions,"September 27, 2015",Xbox One,80,/game/xbox-one/lego-dimensions,7.0,https://www.metacritic.com/game/xbox-one/lego-dimensions,Traveller's Tales,"['Action Adventure', 'General']",31
170,170,Life is Strange: Episode 5 - Polarized,"October 20, 2015",Xbox One,80,/game/xbox-one/life-is-strange-episode-5---polarized,8.4,https://www.metacritic.com/game/xbox-one/life-is-strange-episode-5---polarized,DONTNOD Entertainment,"['Action Adventure', 'General']",86
171,171,Westerado: Double Barreled,"April 16, 2015",PC,80,/game/pc/westerado-double-barreled,7.7,https://www.metacritic.com/game/pc/westerado-double-barreled,Ostrich Banditos,"['Action', 'General']",43
172,172,Volume,"August 18, 2015",PC,80,/game/pc/volume,7.3,https://www.metacritic.com/game/pc/volume,Mike Bithell,"['Action', 'Action Adventure', 'Platformer', 'Linear', '3D']",54
173,173,Age of Wonders III - Eternal Lords,"April 14, 2015",PC,80,/game/pc/age-of-wonders-iii---eternal-lords,8.4,https://www.metacritic.com/game/pc/age-of-wonders-iii---eternal-lords,Triumph Studios,"['Strategy', 'Turn-Based', 'General']",111
174,174,Game of Thrones: Episode Three - The Sword in the Darkness,"March 25, 2015",Xbox One,80,/game/xbox-one/game-of-thrones-episode-three---the-sword-in-the-darkness,7.8,https://www.metacritic.com/game/xbox-one/game-of-thrones-episode-three---the-sword-in-the-darkness,Telltale Games,"['Action', 'Adventure', 'General', 'Point-and-Click']",33
175,175,Disney Infinity 3.0 Edition,"August 30, 2015",PlayStation 4,80,/game/playstation-4/disney-infinity-30-edition,6.0,https://www.metacritic.com/game/playstation-4/disney-infinity-30-edition,Avalanche Software,"['Action Adventure', 'General']",84
176,176,BlazBlue: Chrono Phantasma Extend,"June 30, 2015",PlayStation 4,80,/game/playstation-4/blazblue-chrono-phantasma-extend,7.6,https://www.metacritic.com/game/playstation-4/blazblue-chrono-phantasma-extend,Arc System Works,"['Action', 'Fighting', '2D']",53
177,177,Dariusburst: Chronicle Saviours,"December 3, 2015",PC,80,/game/pc/dariusburst-chronicle-saviours,8.6,https://www.metacritic.com/game/pc/dariusburst-chronicle-saviours,Pyramid,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",12
178,178,Dariusburst: Chronicle Saviours,"December 2, 2015",PlayStation 4,80,/game/playstation-4/dariusburst-chronicle-saviours,7.1,https://www.metacritic.com/game/playstation-4/dariusburst-chronicle-saviours,Pyramid,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",26
179,179,Grandia II Anniversary Edition,"August 24, 2015",PC,80,/game/pc/grandia-ii-anniversary-edition,7.8,https://www.metacritic.com/game/pc/grandia-ii-anniversary-edition,"Game Arts, GungHo, SkyBox Labs","['Role-Playing', 'Japanese-Style']",32
180,180,Gunman Clive 2,"January 20, 2015",3DS,80,/game/3ds/gunman-clive-2,7.7,https://www.metacritic.com/game/3ds/gunman-clive-2,Horberg Productions,"['Action', 'Platformer', '2D']",49
181,181,Life is Strange: Episode 3 - Chaos Theory,"May 19, 2015",Xbox One,80,/game/xbox-one/life-is-strange-episode-3---chaos-theory,8.4,https://www.metacritic.com/game/xbox-one/life-is-strange-episode-3---chaos-theory,DONTNOD Entertainment,"['Action Adventure', 'General']",72
182,182,LEGO Dimensions,"September 27, 2015",PlayStation 4,80,/game/playstation-4/lego-dimensions,7.1,https://www.metacritic.com/game/playstation-4/lego-dimensions,Traveller's Tales,"['Action Adventure', 'General']",81
183,183,Borderlands: The Handsome Collection,"March 24, 2015",Xbox One,80,/game/xbox-one/borderlands-the-handsome-collection,7.9,https://www.metacritic.com/game/xbox-one/borderlands-the-handsome-collection,"Gearbox Software, Iron Galaxy Studios","['Miscellaneous', 'Compilation']",160
184,184,Read Only Memories,"October 5, 2015",PC,80,/game/pc/read-only-memories,4.3,https://www.metacritic.com/game/pc/read-only-memories,MidBoss,"['General', 'Adventure', 'Point-and-Click']",118
185,185,Dropsy,"September 10, 2015",PC,80,/game/pc/dropsy,7.4,https://www.metacritic.com/game/pc/dropsy,"Tendershoot, A Jolly Corpse","['Adventure', 'Point-and-Click']",52
186,186,Company of Heroes 2: The British Forces,"September 2, 2015",PC,80,/game/pc/company-of-heroes-2-the-british-forces,6.3,https://www.metacritic.com/game/pc/company-of-heroes-2-the-british-forces,"Relic, Relic Entertainment","['Strategy', 'Real-Time', 'General']",58
187,187,Under Night In-Birth Exe:Late,"February 24, 2015",PlayStation 3,80,/game/playstation-3/under-night-in-birth-exelate,8.3,https://www.metacritic.com/game/playstation-3/under-night-in-birth-exelate,French-Bread,"['Action', 'Fighting', '2D']",46
188,188,Dishonored: Definitive Edition,"August 25, 2015",PlayStation 4,80,/game/playstation-4/dishonored-definitive-edition,7.5,https://www.metacritic.com/game/playstation-4/dishonored-definitive-edition,Arkane Studios,"['Action Adventure', 'General']",305
189,189,MLB 15: The Show,"March 31, 2015",PlayStation 4,80,/game/playstation-4/mlb-15-the-show,7.7,https://www.metacritic.com/game/playstation-4/mlb-15-the-show,SCEA San Diego Studios,"['Traditional', 'Sports', 'Team', 'Baseball', 'Sim']",198
190,190,Game of Thrones: Episode Six - The Ice Dragon,"November 17, 2015",Xbox One,80,/game/xbox-one/game-of-thrones-episode-six---the-ice-dragon,7.8,https://www.metacritic.com/game/xbox-one/game-of-thrones-episode-six---the-ice-dragon,Telltale Games,"['Action', 'General', 'Adventure', 'Point-and-Click']",29
